,index,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,occupancy_rate,annual_rental_income,investment_score
5612,13749,698943666992275794,Cozy King Room(Garden view) @ Baan Chao Khun Hotel,461147293,Zuzu,Lat Krabang,13.76612,100.72085,Private room,1001.0,1,1,1.0,20,365,1,0.0,0.0,0.4223855305909487
5613,13754,699506566524932143,Stylish Room in Bangkok at Meesook Residence,461147293,Zuzu,Lak Si,13.85592,100.54548,Private room,617.0,1,1,1.0,20,364,1,0.002739726027397249,616.9999999999975,0.25075928926196545
5614,13755,699510810219167460,Comfort Deluxe Quadruple Room @ Latin Garden,461147293,Zuzu,Bang Khun thain,13.6506,100.44363,Private room,1536.0,1,0,0.0,20,365,0,0.0,0.0,0.1406974085302506
5615,13756,699515270012335077,Affordable Superior Room @Cordia Residence Sathorn,461147293,Zuzu,Bang Rak,13.72346,100.53095,Private room,1415.0,1,0,0.0,20,365,0,0.0,0.0,0.4183083796413036
5616,13757,699523257198801205,Affordable Comfy Room in Bangkok @ Anwari Hotel,461147293,Zuzu,Bang Phlat,13.79065,100.5031,Private room,1141.0,1,0,0.0,20,361,0,0.010958904109588996,4563.999999999982,0.5268794398998399
5617,13758,699528861455008040,Spacious Room For Family at El Huq Bangkok,461147293,Zuzu,Phra Nakhon,13.76624,100.50338,Private room,867.0,1,0,0.0,20,285,0,0.2191780821917808,69360.0,0.5603982406521189
5618,13759,699538612484093054,Merit courtyard Suvarnaphumi house2,463646362,Suwadee,Lat Krabang,13.72646,100.71898,Private room,950.0,1,6,2.14,4,363,6,0.005479452054794498,1899.999999999992,0.4223855305909487
5619,13761,699643680954826487,BTS Nana/Night Life/Sukhumvit 11/Hotel with Pool,460667273,Solitaire Bangkok,Vadhana,13.74604,100.55672,Private room,1657.0,30,0,0.0,9,342,0,0.06301369863013695,38110.99999999998,0.48270041526150653
5620,13762,699657659887824730,Private quadruple room near khaosan road,302706011,Prae,Phra Nakhon,13.76029,100.50085,Private room,1364.0,1,0,0.0,11,348,0,0.046575342465753455,23188.000000000015,0.5603982406521189
5621,13763,699670787893903312,SC Park Hotel- Luxury Suite  2BR 97SQM +breakfast,474103899,SC Park,Wang Thong Lang,13.7667846,100.6029992,Private room,5246.0,30,0,0.0,3,244,0,0.33150684931506846,634766.0,0.23114768485911438
5622,13766,699750498672215820,41 Suite Bangkok,66837530,Thanaporn,Vadhana,13.73013,100.57353,Private room,1990.0,1,0,0.0,1,365,0,0.0,0.0,0.48270041526150653
5623,13770,700309689276981565,Private room w/ Bathroom  close to Khao San Road,302706011,Prae,Phra Nakhon,13.7612,100.50108,Private room,807.0,1,18,4.74,11,312,18,0.14520547945205475,42770.999999999985,0.5603982406521189
5624,13771,700327723363316663,SC Park Hotel- Junior Suite 57 sqm. with breakfast,474103899,SC Park,Wang Thong Lang,13.7671335,100.6022308,Private room,2837.0,1,0,0.0,3,346,0,0.05205479452054795,53903.000000000015,0.23114768485911438
5625,13773,700391043610694602,Comfy Deluxe Double@ The One Smart Living & Safety,461147293,Zuzu,Pra Wet,13.71927,100.67089,Private room,2844.0,1,0,0.0,20,0,0,1.0,1038060.0,0.22017492911544664
5626,13778,707690881374779581,Elio delnest nice room,150828495,Tuk Tuk,Bang Na,13.67886774123148,100.61587113887072,Private room,850.0,7,0,0.0,1,271,0,0.2575342465753425,79900.00000000001,0.3105988726636381
5627,13781,707762952134491248,"1BR + Bathtub, Next to BTS, Chatuchak, JJ market",211085736,Maeg,Chatu Chak,13.82339,100.56283,Private room,1250.0,2,22,7.42,1,291,22,0.20273972602739732,92500.00000000003,0.3773556276912838
5628,13786,708361425367681434,Private Family Room close to Khao San Road,302706011,Prae,Phra Nakhon,13.75949,100.50168,Private room,1364.0,1,7,1.91,11,334,7,0.08493150684931505,42283.99999999999,0.5603982406521189
5629,13788,689565310508955439,SC Park Hotel- Superior Room -32SQM,474103899,SC Park,Wang Thong Lang,13.766716675356948,100.60250974973752,Private room,1531.0,1,0,0.0,3,365,0,0.0,0.0,0.23114768485911438
5630,13795,690229480100298908,"There's private car park , and quite quiet",265751636,Pitsanu,Nong Khaem,13.66783,100.3453,Private room,500.0,1,0,0.0,1,90,0,0.7534246575342466,137500.0,0.15588277915846993
5631,13798,690434955338803030,ห้องส่วนตัวขนาดใหญ่ 26 ตรม. ใกล้สนามบินดอนเมืองมาก,129245033,Watchrapong,Don Mueang,13.9152712,100.5856286,Private room,650.0,2,2,0.7,1,304,2,0.16712328767123286,39649.99999999999,0.3957266024616332
5632,13805,690868458394024202,"Noya 05 / 1 Bed n' Bath, Free Breakfast and Pool",18705348,TheKao,Lat Phrao,13.81996,100.60667,Private room,880.0,1,0,0.0,1,180,0,0.5068493150684932,162800.0,0.16940176390749007
5633,13806,690878516705393869,[5 mins walk from BTS] yellow fang's house 🏡,166754295,Lalyn,Parthum Wan,13.74625,100.5475,Private room,1016.0,1,11,2.54,1,346,11,0.05205479452054795,19304.000000000004,0.46579112527398964
5634,13811,691079634094515860,A Cozy room in Chinatown / 5 Mins walk from MRT,269630024,Ange,Samphanthawong,13.739585376880562,100.50885200500488,Private room,1400.0,1,0,0.0,1,365,0,0.0,0.0,0.2683384664419226
5635,13812,691158666749535012,JR Airbnb 4 take a rest ดอนเมือง,474490825,Jr Jimina,Don Mueang,13.91402,100.59446,Private room,890.0,1,1,0.34,3,364,1,0.002739726027397249,889.9999999999965,0.3957266024616332
5636,13815,691535048057908508,The Promenade Hotel (SHA Plus),442928672,Virunthep,Vadhana,13.72142,100.5867,Private room,1250.0,1,2,0.63,2,360,2,0.013698630136986356,6250.000000000025,0.48270041526150653
5637,13816,691676086728681302,1 single capsule in 4-Bed Female only Dormitory,473936779,Khaosan Social,Phra Nakhon,13.7604382,100.4982753,Shared room,474.0,1,1,0.64,7,351,1,0.0383561643835616,6635.999999999992,0.5603982406521189
5638,13820,701709415577150327,Clean Deluxe Room with Wifi @Zayn Express & Suites,461147293,Zuzu,Suanluang,13.73788,100.64164,Private room,1372.0,1,1,0.77,20,364,1,0.002739726027397249,1371.9999999999943,0.21380635382467506
5639,13821,701806818899389627,Standard@RedDoorz Plus Hoenhao Boutique Ratchada,474260020,RedDoorz,Din Daeng,13.77085,100.56931,Private room,750.0,1,1,0.58,6,354,1,0.03013698630136985,8249.999999999996,0.40780695945946244
5640,13822,701821553843935630,Deluxe@RedDoorz Plus Hoenhao Boutique Ratchada,474260020,RedDoorz,Din Daeng,13.7699,100.56967,Private room,820.0,1,0,0.0,6,354,0,0.03013698630136985,9019.999999999996,0.40780695945946244
5641,13823,692253002827254740,"Clean studio near BTS Punnawithi, only 8 mins walk",89969464,Nan,Phra Khanong,13.68772,100.60483,Private room,850.0,1,0,0.0,1,0,0,1.0,310250.0,0.34198416395463455
5642,13824,701828436183657665,Suite@RedDoorz Plus Hoenhao Boutique Ratchada,474260020,RedDoorz,Din Daeng,13.77085,100.56931,Private room,1000.0,1,0,0.0,6,365,0,0.0,0.0,0.40780695945946244
5643,13826,702356138806647017,"SHAN Luxor Private Residence, Onnut , WiFi",240603715,Sasikarn,Suanluang,13.72088,100.6204,Private room,1676.0,1,2,1.46,31,361,2,0.010958904109588996,6703.999999999972,0.21380635382467506
5644,13827,692283626848793414,"Modern Deluxe 1 BR , MRT , Free WiFi. Hot Deal!!",240603715,Sasikarn,Huai Khwang,13.76959,100.57996,Private room,1400.0,1,0,0.0,31,358,0,0.019178082191780854,9800.000000000016,0.4994247488471142
5645,13833,702471183629339254,"Modern Deluxe 02 : MRT Huaikhwang , Fast Wifi",240603715,Sasikarn,Huai Khwang,13.76997,100.58183,Private room,1400.0,1,1,0.29,31,357,1,0.021917808219178103,11200.000000000011,0.4994247488471142
5646,13838,692624791416922070,Cheerful 1 private room with a patio city center2a,23876548,Kate,Sathon,13.71764,100.51585,Private room,650.0,2,6,1.76,9,301,6,0.1753424657534246,41599.999999999985,0.388707104105458
5647,13846,708596606511638734,Shuttle service is available to Bts Onnut all day,478108454,Natakun,Suanluang,13.70793,100.61064,Private room,1250.0,1,0,0.0,1,365,0,0.0,0.0,0.21380635382467506
5648,13851,708946922174094219,Apartment in Bangkok near Ekkamai / Thonglor (B7),198104201,Korn,Khlong Toei,13.71321,100.58181,Private room,450.0,3,2,0.58,2,173,2,0.526027397260274,86400.00000000001,0.46137131030528616
5649,13853,708981343474518466,Feel @ Home; Lovely 1-bedroom condo,297388509,Monwalee,Phra Khanong,13.6909748,100.6145748,Private room,4950.0,1,0,0.0,1,365,0,0.0,0.0,0.34198416395463455
5650,13866,702703205735229823,Sukhumvit50 ~ close to BTS ON- NUT,167633343,Panida,Khlong Toei,13.705393413674765,100.5923830345273,Private room,570.0,30,1,0.56,1,325,1,0.1095890410958904,22799.999999999996,0.46137131030528616
5651,13867,709318782843138933,BTS Nana*Bumrungrad Hospital*Iraqi Hotel*Arabic Rd,153793,Pemika,Vadhana,13.74299,100.55277,Private room,1500.0,1,0,0.0,13,91,0,0.7506849315068493,411000.0,0.48270041526150653
5652,13868,709382690452518916,BTSNana*Bumrungrad Hospital Iraqi Htl by Arabic Rd,153793,Pemika,Vadhana,13.7433,100.55491,Private room,1500.0,1,2,1.28,13,365,2,0.0,0.0,0.48270041526150653
5653,13878,709796043409681676,"4 Br Villa with Private Plunge Pool, On Nut bts",477497744,Vichak,Suanluang,13.70942,100.61117,Private room,31910.0,1,0,0.0,6,347,0,0.049315068493150704,574380.0000000002,0.21380635382467506
5654,13880,709804032200842734,Private Studio Room close to BTS Chitlom,457855942,Chanika,Parthum Wan,13.74145,100.54249,Private room,3900.0,1,0,0.0,3,359,0,0.016438356164383605,23400.000000000062,0.46579112527398964
5655,13882,709823333508041776,"Newly 3 Bedroom Suite, bts On Nut",477497744,Vichak,Suanluang,13.70756,100.61157,Private room,19333.0,1,0,0.0,6,355,0,0.0273972602739726,193330.0,0.21380635382467506
5656,13886,693729026239800487,A lifestyle destination that fuses city vibrance,475054684,Ifteakher,Vadhana,13.731763,100.597116,Private room,3600.0,1,0,0.0,1,365,0,0.0,0.0,0.48270041526150653
5657,13887,703323336354903345,502 Grand View on 5th fl near Khaosan free massage,321029505,Bas,Phra Nakhon,13.7542654,100.5031075,Private room,1426.0,1,4,1.01,6,305,4,0.1643835616438356,85560.0,0.5603982406521189
5658,13888,703362702092012660,"4 people, Grand View on 5th fl free massage",321029505,Bas,Phra Nakhon,13.75386,100.50433,Private room,2312.0,1,1,0.34,6,298,1,0.18356164383561646,154904.00000000003,0.5603982406521189
5659,13892,703550890651988089,"MyView 2-bedroom,Sukhumvit,Benchakitti Forest Park",14461657,Mind,Khlong Toei,13.734530085196289,100.55434662848712,Private room,2500.0,2,0,0.0,5,326,0,0.10684931506849316,97500.00000000001,0.46137131030528616
5660,13894,703868258223051406,Furnished 819 condominium only rent per month/year,62056108,Wimon,Suanluang,13.72422,100.6412,Private room,790.0,1,0,0.0,2,365,0,0.0,0.0,0.21380635382467506
5661,13903,709854239373872362,2 Bedrooms with connecting door,477497744,Vichak,Suanluang,13.70949,100.61244,Private room,8060.0,1,0,0.0,6,361,0,0.010958904109588996,32239.999999999865,0.21380635382467506
5662,13904,709865393048799924,"Deluxe Room , Onnut BTS",477497744,Vichak,Suanluang,13.70742,100.61127,Private room,3980.0,1,1,0.33,6,361,1,0.010958904109588996,15919.999999999935,0.21380635382467506
